,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,AQI,City,AQI_Bucket,day
176,42.56,103.752,7.17,20.4,27.57,31.926000000000002,7.17,6.280000000000001,9.86,1.3599999999999999,2.9399999999999995,172.0,Ahmedabad,Moderate,weekday
177,48.12,108.89,7.140000000000001,20.3,27.45,31.162,7.140000000000001,6.77,12.780000000000005,1.2200000000000002,3.3899999999999997,173.0,Ahmedabad,Moderate,weekday
178,37.09,111.318,7.219999999999999,20.21,27.42,31.925999999999995,7.220000000000001,8.66,7.940000000000001,0.8599999999999999,2.9800000000000004,175.0,Ahmedabad,Moderate,Weekend
179,33.4,103.752,7.4,20.09,27.5,31.926000000000002,7.4,9.95,8.390000000000004,0.8000000000000003,2.13,179.0,Ahmedabad,Moderate,Weekend
180,38.64,119.022,7.35,20.21,27.55,31.926000000000002,7.35,9.74,6.280000000000001,1.31,2.8000000000000007,174.0,Ahmedabad,Moderate,weekday
181,40.49,120.102,7.48,20.23,27.71,23.112,7.48,8.92,21.510000000000005,1.17,3.0,176.0,Ahmedabad,Moderate,weekday
182,41.37,124.18,7.469999999999999,20.2,27.68,18.55,7.470000000000001,11.73,19.8,1.82,2.8499999999999996,179.0,Ahmedabad,Moderate,weekday
183,44.56,120.102,7.49,20.06,27.55,23.112,7.49,11.23,22.77,1.38,3.3599999999999994,175.0,Ahmedabad,Moderate,weekday
184,65.68,133.94,7.57,19.94,27.51,34.705999999999996,7.57,8.21,30.21,3.62,5.790000000000001,177.0,Ahmedabad,Moderate,weekday
185,33.34,156.168,7.300000000000001,20.27,27.57,12.431999999999999,7.300000000000001,6.41,32.95,0.0,0.0,175.0,Ahmedabad,Moderate,Weekend
186,39.17,120.102,7.35,20.24,27.58,23.112,7.35,9.17,26.64,0.79,0.7599999999999998,174.0,Ahmedabad,Moderate,Weekend
187,34.0,102.44,7.41,20.1,27.51,18.53,7.41,9.64,17.17,1.21,1.8000000000000007,179.0,Ahmedabad,Moderate,weekday
188,36.38,102.44,7.309999999999999,20.14,27.45,17.45,7.3100000000000005,10.65,13.350000000000001,2.0,4.33,177.0,Ahmedabad,Moderate,weekday
189,38.35,125.094,7.41,20.16,27.57,16.526,7.41,9.33,18.59,1.63,3.74,180.0,Ahmedabad,Moderate,weekday
190,38.5,79.28399999999999,12.38,19.67,30.02,27.119999999999997,12.38,10.37,16.33,1.56,2.9700000000000006,274.0,Ahmedabad,Poor,weekday
191,39.61,162.06,17.31,14.84,32.15,18.582,17.31,10.76,5.379999999999999,1.67,3.17,310.0,Ahmedabad,Very Poor,weekday
192,61.79,151.944,17.24,14.819999999999999,32.06,19.038,17.239999999999995,12.39,8.060000000000006,0.9100000000000001,1.8100000000000005,303.0,Ahmedabad,Very Poor,Weekend
193,43.22,171.71,17.17,14.819999999999999,31.99,20.784000000000002,17.17,11.68,37.87,1.29,3.0600000000000005,302.0,Ahmedabad,Very Poor,Weekend
194,33.41,117.408,17.12,14.86,31.98,11.590000000000002,17.12,12.96,86.83,1.08,2.0999999999999996,302.0,Ahmedabad,Very Poor,weekday
195,36.9,164.744,17.08,14.850000000000001,31.93,9.799999999999999,17.079999999999995,4.73,54.01,0.9100000000000001,1.25,302.0,Ahmedabad,Very Poor,weekday
196,36.36,114.238,17.11,14.790000000000001,31.9,14.814,17.11,8.86,77.3,0.0,0.0,302.0,Ahmedabad,Very Poor,weekday
197,32.64,140.584,17.01,14.84,31.85,12.402000000000001,17.01,7.05,62.31,0.0,0.0,302.0,Ahmedabad,Very Poor,weekday
198,38.23,168.55,17.07,14.89,31.96,9.8,17.07,10.9,55.94,0.0,0.0,302.0,Ahmedabad,Very Poor,weekday
199,39.86,109.902,16.98,14.83,31.81,6.289999999999999,16.979999999999997,10.02,96.82999999999998,0.0,0.009999999999999787,301.0,Ahmedabad,Very Poor,Weekend
200,72.74,121.716,17.04,14.84,31.88,6.289999999999999,17.04,4.23,99.03,0.0,0.0,302.0,Ahmedabad,Very Poor,Weekend
201,43.2,164.794,17.05,14.86,31.91,12.402000000000001,17.05,5.960000000000001,59.99,0.0,0.0,302.0,Ahmedabad,Very Poor,weekday
202,63.2,143.108,17.03,14.819999999999999,31.85,12.29,17.03,3.6899999999999995,7.570000000000004,0.0,0.0,302.0,Ahmedabad,Very Poor,weekday
203,64.73,143.108,17.01,14.819999999999999,31.83,19.038,17.01,6.45,12.130000000000003,0.0,0.0,302.0,Ahmedabad,Very Poor,weekday
204,65.28,143.108,17.04,14.850000000000001,31.89,19.038,17.04,6.129999999999999,18.2,0.0,0.0,301.0,Ahmedabad,Very Poor,weekday
205,67.86,151.944,16.97,14.87,31.84,19.038,16.97,8.87,16.53,0.0,0.0,302.0,Ahmedabad,Very Poor,weekday
206,52.4,154.446,16.97,14.81,31.78,19.038,16.97,9.89,22.549999999999997,0.0,0.0,301.0,Ahmedabad,Very Poor,Weekend
207,33.33,171.71,16.95,14.89,31.84,20.784,16.95,6.88,33.58,0.0,0.0,302.0,Ahmedabad,Very Poor,Weekend
208,29.519999999999996,171.71,16.94,14.879999999999999,31.82,20.784000000000002,16.94,8.56,40.65,0.0,0.0,301.0,Ahmedabad,Very Poor,weekday
209,15.530000000000001,171.71,17.0,14.850000000000001,31.85,20.784,17.0,15.13,34.18,0.0,0.0,301.0,Ahmedabad,Very Poor,weekday
210,50.24,74.334,9.46,12.309999999999999,21.77,31.263999999999996,9.46,11.63,13.61,0.0,3.42,226.0,Ahmedabad,Poor,weekday
211,61.77,77.614,8.68,15.429999999999998,24.1,27.997999999999998,8.68,8.1,18.69,0.0,4.83,276.0,Ahmedabad,Poor,weekday
212,46.93,101.15,7.140000000000001,11.470000000000002,18.61,25.669999999999998,7.140000000000001,7.92,19.03,0.0,3.080000000000001,209.0,Ahmedabad,Poor,Weekend
213,43.01,89.844,6.82,9.96,16.78,20.198,6.82,11.58,20.59,0.0,2.5,179.0,Ahmedabad,Moderate,Weekend
214,42.06,112.488,8.43,11.349999999999998,19.78,23.099999999999998,8.43,11.63,28.09,0.0,3.1899999999999995,197.0,Ahmedabad,Moderate,weekday
215,44.94,63.56799999999999,7.140000000000001,10.940000000000001,18.07,20.87,7.140000000000001,5.85,59.38,0.0,2.209999999999999,229.0,Ahmedabad,Poor,weekday
216,29.58,98.94200000000001,6.609999999999999,9.940000000000001,16.549999999999997,25.886,6.610000000000001,8.82,42.9,0.0,1.87,170.0,Ahmedabad,Moderate,weekday
217,32.15,109.736,6.5,9.7,16.2,15.77,6.5,9.2,39.02,0.0,2.7300000000000004,164.0,Ahmedabad,Moderate,weekday
218,36.33,98.28,7.68,12.879999999999999,20.56,22.416,7.68,8.28,43.35,0.0,4.29,195.0,Ahmedabad,Moderate,weekday
219,24.46,53.568,8.45,10.989999999999998,19.44,28.774,8.45,12.59,44.55,0.0,2.5200000000000005,220.0,Ahmedabad,Poor,Weekend
220,59.29,123.05199999999999,9.21,9.68,18.89,29.772,9.21,5.98,7.690000000000001,0.0,3.24,217.0,Ahmedabad,Poor,weekday
221,65.32,106.118,10.61,9.620000000000001,20.23,20.34,10.61,3.6899999999999995,4.740000000000002,0.0,3.63,254.0,Ahmedabad,Poor,weekday
222,47.39,84.61399999999999,9.26,10.48,19.74,30.6,9.26,7.72,7.710000000000001,0.0,3.41,241.0,Ahmedabad,Poor,weekday
223,43.88,68.84199999999998,8.69,19.75,28.44,30.75,8.69,4.83,11.530000000000001,0.0,3.24,244.0,Ahmedabad,Poor,weekday
224,28.35,68.46000000000001,9.05,13.619999999999997,22.68,30.285999999999998,9.05,7.47,15.95,0.0,3.26,243.0,Ahmedabad,Poor,Weekend
225,3.5900000000000034,90.106,11.26,14.17,25.44,25.432,11.26,9.6,20.38,0.0,4.0200000000000005,244.0,Ahmedabad,Poor,Weekend
226,3.0400000000000063,139.57,16.31,21.5,37.81,20.118000000000002,16.31,13.73,30.05,0.020000000000000018,9.33,327.0,Ahmedabad,Very Poor,weekday
227,19.14,112.56,10.33,30.6,40.93,34.464,10.33,10.96,29.36,0.0,8.36,390.0,Ahmedabad,Very Poor,weekday
228,69.12,120.496,8.85,32.41,41.26,29.47,8.85,15.63,28.45,0.0,7.16,231.0,Ahmedabad,Poor,weekday
229,76.41,180.342,17.96,34.7,52.67,39.989999999999995,17.96,15.44,31.49,0.0,7.51,396.0,Ahmedabad,Very Poor,weekday
230,102.49,167.632,33.31,37.85,71.17,37.272,33.309999999999995,27.32,24.85,19.81,51.29,731.0,Ahmedabad,Severe,weekday
231,127.94,275.54999999999995,11.14,28.38,39.52,16.200000000000003,11.14,25.59,15.170000000000002,8.14,29.230000000000004,465.9999999999999,Ahmedabad,Severe,Weekend
232,87.18,126.33399999999999,7.83,21.51,29.34,22.894,7.83,6.98,23.17,5.59,17.26,230.0,Ahmedabad,Poor,Weekend
233,99.73,239.00400000000002,20.16,30.23,50.39,13.074000000000002,20.16,32.74,20.910000000000004,8.58,27.22,309.0,Ahmedabad,Very Poor,weekday
234,84.15,164.628,15.83,32.1,47.93,41.962,15.83,19.37,23.12,8.34,23.83,519.0,Ahmedabad,Severe,weekday
235,92.12,152.57,18.21,32.5,50.71,35.775999999999996,18.21,31.75,29.97,6.26,26.4,397.0,Ahmedabad,Very Poor,weekday
236,94.02,123.68,27.14,36.97,64.11,42.587999999999994,27.14,24.88,23.510000000000005,10.85,41.2,517.0,Ahmedabad,Severe,weekday
237,150.27,442.74600000000004,15.9,34.86,50.77,18.586,15.9,26.35,31.96,9.13,37.83,653.0,Ahmedabad,Severe,weekday
238,118.91,209.874,5.42,29.22,34.64,6.486000000000001,5.42,79.47,24.89,6.23,12.93,355.0,Ahmedabad,Very Poor,Weekend
239,91.41,180.52200000000002,5.190000000000001,23.45,28.63,14.314000000000002,5.19,25.44,6.2499999999999964,0.69,1.25,227.0,Ahmedabad,Poor,Weekend
240,95.9,183.578,10.38,33.63,44.01,32.866,10.38,30.06,27.34,3.24,11.06,316.0,Ahmedabad,Very Poor,weekday
241,137.87,201.368,20.2,32.98,53.18,42.748,20.2,21.89,17.41,12.76,39.39,536.0,Ahmedabad,Severe,weekday
242,90.71,205.716,18.12,25.73,43.85,13.056,18.12,17.89,26.02,7.32,43.71,370.0,Ahmedabad,Very Poor,weekday
243,108.68,129.862,17.03,32.87,49.9,22.52,17.03,22.59,19.56,12.47,51.84,551.0,Ahmedabad,Severe,weekday
244,98.79,213.702,17.72,31.2,48.92,13.045999999999998,17.719999999999995,26.09,30.19,8.22,41.58,393.0,Ahmedabad,Very Poor,weekday
245,145.75,151.10399999999998,20.61,34.71,55.33,35.928,20.61,24.66,95.94,20.08,51.51,670.9999999999999,Ahmedabad,Severe,Weekend
246,179.43,162.196,52.33,39.42,91.75,7.507999999999996,52.33,39.15,112.00999999999999,31.75,102.65,969.0,Ahmedabad,Severe,Weekend
247,170.52,219.61999999999998,15.49,35.22,48.6,22.419999999999998,15.49,34.03,53.98,10.76,31.620000000000005,471.0,Ahmedabad,Severe,weekday
248,203.4,506.716,23.03,36.63,59.66,6.687999999999999,23.03,94.3,5.359999999999999,0.0,0.0,529.0,Ahmedabad,Severe,weekday
249,64.66,115.546,4.789999999999999,23.83,28.61,14.514,4.79,34.4,24.76,6.24,12.04,213.0,Ahmedabad,Poor,weekday
250,78.14,163.322,10.58,28.93,39.51,7.350000000000001,10.58,44.91,35.56,4.72,8.87,297.0,Ahmedabad,Poor,weekday
251,100.17,156.052,32.27,34.16,66.43,43.402,32.269999999999996,27.730000000000004,23.95,7.620000000000001,12.85,605.0,Ahmedabad,Severe,Weekend
252,147.35,155.626,34.64,39.1,73.74,18.574,34.64,46.09,26.43,5.8,5.08,691.0,Ahmedabad,Severe,Weekend
253,206.89,529.1700000000001,145.32,55.67,201.0,7.734000000000002,145.32,20.47,38.0,1.69,3.45,971.0,Ahmedabad,Severe,weekday
254,89.64,165.784,5.42,25.75,31.18,6.84,5.42,44.92,43.04,6.48,17.42,270.0,Ahmedabad,Poor,weekday
255,51.72,91.41,1.8899999999999988,21.15,23.04,16.714,1.89,37.31,66.58,3.96,11.1,188.0,Ahmedabad,Moderate,weekday
256,54.59,108.928,2.3100000000000005,18.33,20.64,24.412,2.31,19.08,42.43,3.47,10.25,114.0,Ahmedabad,Moderate,weekday
257,46.5,118.64,1.2199999999999989,12.099999999999998,13.32,50.58,1.22,13.73,61.56,1.9,4.5,143.0,Ahmedabad,Moderate,Weekend
258,147.18,199.44,33.06,36.87,69.93,6.873999999999999,33.06,21.24,131.12,25.83,60.82,557.0,Ahmedabad,Severe,weekday
259,207.13,315.89399999999995,28.41,35.31,60.37,6.57,28.41,50.33,52.726,28.86,55.93,536.0,Ahmedabad,Severe,weekday
260,191.01,211.48399999999998,39.61,50.11,89.72,8.550000000000002,39.61,40.78,27.9,17.39,60.02,354.0,Ahmedabad,Very Poor,weekday
261,192.35,254.2,9.39,29.04,38.43,8.847999999999999,9.39,29.18,33.21,22.88,52.49,381.0,Ahmedabad,Very Poor,Weekend
262,127.64,262.252,6.74,31.91,38.64,20.195999999999998,6.74,26.94,47.33,9.55,20.72,355.0,Ahmedabad,Very Poor,Weekend
263,27.29,94.19,9.810000000000002,28.12,37.93,29.386000000000003,9.81,1.6099999999999994,39.26,0.0,0.0,272.0,Ahmedabad,Poor,weekday
264,41.43,108.548,10.45,31.82,42.09,32.748000000000005,10.45,1.6999999999999993,28.05,0.0,0.0,253.0,Ahmedabad,Poor,weekday
265,30.159999999999997,133.176,10.41,15.990000000000002,26.4,20.308,10.41,1.5999999999999996,23.760000000000005,0.0,0.0,256.0,Ahmedabad,Poor,weekday
266,29.42,72.744,9.39,10.11,19.5,19.938,9.39,1.5700000000000003,16.42,0.0,0.0,257.0,Ahmedabad,Poor,weekday
267,20.870000000000005,92.54599999999999,9.04,7.489999999999998,16.54,11.434,9.04,1.5999999999999996,14.27,0.0,0.0,213.0,Ahmedabad,Poor,Weekend
268,35.08,66.70599999999999,8.36,6.52,14.880000000000003,20.866,8.36,1.629999999999999,19.44,0.0,0.0,218.0,Ahmedabad,Poor,Weekend
269,40.23,76.392,8.68,2.789999999999999,11.469999999999999,11.434,8.68,1.6899999999999995,15.16,0.0,0.0,214.0,Ahmedabad,Poor,weekday
270,54.25,87.15,8.11,2.780000000000001,10.89,20.272,8.11,1.42,18.46,0.0,0.0,207.0,Ahmedabad,Poor,weekday
271,49.04,109.964,7.379999999999999,1.6499999999999986,9.030000000000001,25.29,7.380000000000001,1.4399999999999977,15.329999999999998,0.0,0.0,169.0,Ahmedabad,Moderate,weekday
272,38.13,168.75,46.510000000000005,48.06,43.98,6.343999999999998,46.51,23.13,50.47,0.0,0.0,1842.0,Ahmedabad,Severe,weekday
273,36.47,70.476,0.9800000000000004,37.13,22.38,10.37,0.98,19.01,35.284,0.0,0.0,72.0,Ahmedabad,Satisfactory,weekday
274,40.9,102.31,4.09,36.77,24.99,11.478000000000002,4.09,17.01,23.388,0.0,0.0,91.0,Ahmedabad,Satisfactory,Weekend
275,34.19,117.78399999999999,6.02,34.38,20.93,23.060000000000002,6.02,14.17,21.77,0.0,0.0,124.0,Ahmedabad,Moderate,Weekend
276,32.92,161.124,4.92,36.8,25.92,16.396,4.92,14.66,19.375999999999998,0.0,0.0,145.0,Ahmedabad,Moderate,weekday
277,41.39,232.64999999999998,100.77,54.7,48.42,6.5539999999999985,100.77,15.75,26.522,0.0,0.0,498.9999999999999,Ahmedabad,Severe,weekday
278,31.71,546.466,1.67,22.75,18.5,11.67,1.67,15.47,17.006000000000004,0.0,0.0,557.0,Ahmedabad,Severe,weekday
279,33.48,61.657999999999994,1.9399999999999977,30.88,27.87,18.194,1.94,14.26,58.976,0.0,0.0,114.0,Ahmedabad,Moderate,weekday
280,30.799999999999997,123.878,2.5700000000000003,25.15,24.2,29.34,2.57,17.02,44.908,0.0,0.0,148.0,Ahmedabad,Moderate,weekday
281,30.47,67.992,1.6400000000000006,38.78,36.5,18.442,1.64,15.8,67.67,0.0,0.009999999999999787,99.0,Ahmedabad,Satisfactory,Weekend
282,34.64,101.554,6.67,39.23,38.7,14.638,6.67,15.07,16.943999999999996,0.0,0.0,117.0,Ahmedabad,Moderate,Weekend
283,43.71,143.046,8.85,39.95,40.31,31.758000000000003,8.85,15.37,46.976,0.0,0.0,275.0,Ahmedabad,Poor,weekday
284,46.52,134.406,3.870000000000001,33.24,33.53,40.486000000000004,3.87,15.0,6.899999999999999,0.0,0.0,183.0,Ahmedabad,Moderate,weekday
285,36.54,235.048,18.76,20.32,33.01,27.722,18.76,16.78,11.460000000000004,6.37,11.68,336.0,Ahmedabad,Very Poor,weekday
286,36.87,218.514,26.51,23.28,47.75,26.508000000000003,26.51,13.74,4.910000000000004,4.83,12.77,468.0,Ahmedabad,Severe,weekday
287,46.19,357.716,86.72,29.66,116.38999999999999,6.575999999999997,86.72,14.31,4.77,5.5,26.78,776.0,Ahmedabad,Severe,weekday
288,48.44,482.8680000000001,84.21,30.66,114.87,6.575999999999997,84.21,15.67,4.259999999999998,1.6200000000000003,7.1,805.0000000000001,Ahmedabad,Severe,Weekend
289,40.18,350.752,72.58,28.27,100.85,6.575999999999997,72.58,14.63,4.329999999999998,0.0,0.3000000000000007,705.0,Ahmedabad,Severe,Weekend
290,33.5,350.752,79.53,30.42,109.94999999999999,6.575999999999997,79.53,14.95,4.809999999999999,0.0,0.0,740.0,Ahmedabad,Severe,weekday
291,29.36,359.978,83.72,29.75,113.47,6.575999999999997,83.72,15.31,3.6800000000000033,0.0,0.0,751.0,Ahmedabad,Severe,weekday
292,44.59,481.866,89.85,29.34,119.19,6.575999999999997,89.85,14.18,4.910000000000004,0.1299999999999999,0.0,798.0,Ahmedabad,Severe,weekday
293,50.65,370.458,10.63,13.0,19.88,9.189999999999998,10.63,13.06,6.210000000000001,33.6,19.27,494.0,Ahmedabad,Severe,weekday
294,33.93,233.29399999999998,5.0600000000000005,13.41,16.13,17.304,5.06,19.54,6.16,3.24,0.03999999999999915,234.0,Ahmedabad,Poor,weekday
295,93.34,166.178,9.72,27.88,34.75,40.984,9.72,13.18,1.3999999999999986,0.10000000000000009,0.0,327.0,Ahmedabad,Very Poor,weekday
296,38.06,126.22200000000001,6.960000000000001,22.63,29.58,21.81,6.960000000000001,14.75,3.469999999999999,2.67,6.25,257.0,Ahmedabad,Poor,weekday
297,20.189999999999998,79.28399999999999,10.41,18.13,28.54,34.156,10.41,15.01,4.899999999999999,8.43,13.81,300.0,Ahmedabad,Poor,weekday
298,10.450000000000003,178.434,12.59,17.81,30.41,33.012,12.59,14.26,5.870000000000001,5.66,18.88,309.0,Ahmedabad,Very Poor,weekday
299,29.870000000000005,178.434,13.53,14.69,28.22,30.232,13.53,14.56,9.600000000000001,8.99,19.6,316.0,Ahmedabad,Very Poor,weekday
300,60.18,98.26,8.64,13.250000000000002,21.89,25.348,8.64,15.3,13.189999999999998,3.04,10.46,296.0,Ahmedabad,Poor,Weekend
301,85.1,115.646,8.14,12.91,21.04,16.137999999999998,8.14,14.51,12.45,2.64,9.08,240.0,Ahmedabad,Poor,Weekend
302,55.55,117.288,8.38,13.450000000000001,21.83,25.881999999999998,8.38,16.6,11.84,3.91,8.47,220.0,Ahmedabad,Poor,weekday
303,170.22,219.12,15.47,17.88,33.33,51.41,15.47,14.21,10.05,3.98,8.81,460.0,Ahmedabad,Severe,weekday
304,35.05,100.956,7.66,16.07,23.73,22.855999999999998,7.66,16.13,9.810000000000006,3.92,7.92,341.0,Ahmedabad,Very Poor,weekday
305,37.68,110.04,6.389999999999999,9.489999999999998,15.880000000000003,25.413999999999998,6.390000000000001,16.15,13.7,2.5,6.9,216.0,Ahmedabad,Poor,weekday
306,32.78,92.686,6.080000000000002,12.099999999999998,20.94,35.489999999999995,6.08,12.29,13.130000000000003,2.6,10.38,174.0,Ahmedabad,Moderate,weekday
307,53.5,109.912,12.0,14.19,26.57,27.366,12.0,16.32,5.48,7.940000000000001,13.77,252.0,Ahmedabad,Poor,Weekend
308,48.24,89.67399999999999,10.91,15.520000000000001,26.43,28.589999999999996,10.91,16.16,5.98,6.48,11.94,283.0,Ahmedabad,Poor,Weekend
309,63.27,259.318,8.82,13.23,25.6,6.473999999999997,8.82,24.81,8.68,4.04,11.75,282.0,Ahmedabad,Poor,weekday
310,40.43,120.758,7.42,10.29,23.27,33.886,7.42,12.24,5.0,2.99,8.49,189.0,Ahmedabad,Moderate,weekday
311,31.15,135.63,8.91,9.940000000000001,18.86,13.998,8.91,21.48,12.969999999999999,3.07,7.01,204.0,Ahmedabad,Poor,weekday
312,33.76,128.588,9.15,12.220000000000002,21.37,35.564,9.15,17.68,8.36,2.68,8.58,207.0,Ahmedabad,Poor,weekday
313,35.95,101.896,10.05,9.75,19.8,40.476,10.05,16.66,8.609999999999996,2.59,9.85,218.0,Ahmedabad,Poor,weekday
314,58.07,171.506,10.51,8.669999999999998,19.18,6.399999999999999,10.51,21.2,19.87,3.49,11.59,243.0,Ahmedabad,Poor,Weekend
315,46.04,100.14,9.72,8.75,18.46,31.811999999999998,9.72,17.27,10.350000000000001,2.09,6.33,219.0,Ahmedabad,Poor,Weekend
316,52.27,123.434,10.79,9.23,20.02,20.092,10.79,19.62,9.14,4.67,8.96,247.0,Ahmedabad,Poor,weekday
317,46.68,92.786,10.08,9.3,19.73,24.224,10.079999999999998,17.77,15.969999999999999,2.98,7.55,235.0,Ahmedabad,Poor,weekday
318,44.59,103.826,10.47,7.390000000000001,17.86,26.793999999999997,10.47,17.62,11.2,2.88,6.65,234.0,Ahmedabad,Poor,weekday
319,30.810000000000002,77.638,9.36,7.859999999999999,17.22,27.974,9.36,17.58,15.719999999999999,1.96,4.87,217.0,Ahmedabad,Poor,weekday
320,47.67,83.32,9.63,8.39,18.02,28.694,9.63,16.95,18.89,2.41,6.07,222.0,Ahmedabad,Poor,weekday
321,35.69,71.982,9.38,8.14,18.2,31.263999999999996,9.38,16.72,14.630000000000003,1.77,5.62,241.0,Ahmedabad,Poor,Weekend
322,36.44,93.978,9.59,7.07,16.660000000000004,26.332,9.59,17.76,14.990000000000002,1.53,5.32,225.0,Ahmedabad,Poor,Weekend
323,33.83,71.98199999999999,10.14,7.82,18.27,31.263999999999996,10.14,17.93,13.899999999999999,1.49,4.8,241.0,Ahmedabad,Poor,weekday
324,34.23,93.978,10.170000000000002,7.140000000000001,17.3,26.332,10.17,18.76,13.79,1.35,3.9000000000000004,237.0,Ahmedabad,Poor,weekday
325,52.15,82.874,10.7,7.150000000000002,17.85,25.884,10.7,16.32,14.670000000000002,2.75,8.02,251.0,Ahmedabad,Poor,weekday
326,35.99,105.316,9.91,8.650000000000002,18.56,22.017999999999997,9.91,19.29,18.16,1.77,4.13,220.0,Ahmedabad,Poor,weekday
327,37.93,109.126,9.75,9.2,18.95,25.104,9.75,19.07,15.420000000000002,2.23,4.58,221.0,Ahmedabad,Poor,weekday
328,31.939999999999998,77.638,9.5,7.84,17.34,33.007999999999996,9.499999999999998,16.87,14.27,1.12,3.59,226.0,Ahmedabad,Poor,Weekend
329,18.04,83.656,7.300000000000001,7.02,17.19,26.396,7.300000000000001,15.49,19.0,0.6099999999999999,2.3200000000000003,208.0,Ahmedabad,Poor,Weekend
330,27.9,121.856,9.52,9.55,21.06,18.206,9.52,14.48,21.740000000000002,1.2799999999999998,5.49,190.0,Ahmedabad,Moderate,weekday
331,36.51,83.32,10.07,10.68,21.06,28.694,10.07,18.22,22.559999999999995,1.53,6.64,250.0,Ahmedabad,Poor,weekday
332,55.71,90.622,11.170000000000002,12.86,24.03,24.55,11.17,17.75,21.14,2.55,10.55,280.0,Ahmedabad,Poor,weekday
333,57.01,101.642,13.68,11.989999999999998,25.67,22.003999999999998,13.68,18.36,20.81,3.0,15.010000000000002,306.0,Ahmedabad,Very Poor,weekday
334,53.94,89.358,10.01,12.54,22.55,28.186,10.01,18.85,24.79,2.72,9.57,249.0,Ahmedabad,Poor,weekday
335,49.34,97.854,9.75,8.669999999999998,18.43,22.0,9.75,15.82,26.39,2.02,6.6,213.0,Ahmedabad,Poor,Weekend
336,39.43,79.28399999999999,12.67,10.099999999999998,22.77,27.119999999999997,12.67,16.95,11.630000000000003,4.34,9.99,268.0,Ahmedabad,Poor,weekday
337,42.33,85.768,11.310000000000002,9.309999999999999,20.62,24.582,11.31,19.61,15.380000000000003,3.78,8.85,267.0,Ahmedabad,Poor,weekday
338,26.75,102.68599999999999,9.8,6.77,16.57,23.791999999999998,9.8,19.37,17.5,1.94,4.72,216.0,Ahmedabad,Poor,Weekend
339,34.16,114.654,9.66,5.460000000000001,15.119999999999997,19.29,9.659999999999998,18.59,17.44,0.6299999999999999,3.0600000000000005,212.0,Ahmedabad,Poor,Weekend
340,30.07,105.316,9.82,5.73,15.55,23.762,9.82,18.28,17.65,1.65,3.38,214.0,Ahmedabad,Poor,weekday
341,25.54,66.108,9.5,5.559999999999999,15.630000000000003,19.836,9.499999999999998,15.28,16.47,1.1,2.5500000000000007,222.0,Ahmedabad,Poor,weekday
342,38.47,98.832,10.63,5.699999999999999,16.339999999999996,18.744,10.63,17.44,17.34,1.2799999999999998,3.62,216.0,Ahmedabad,Poor,weekday
343,42.55,83.32,10.36,6.59,16.95,24.555999999999997,10.36,17.85,20.24,1.2799999999999998,2.99,236.0,Ahmedabad,Poor,weekday
344,38.1,105.316,10.2,7.039999999999999,17.24,18.744,10.2,18.46,16.83,1.6,3.679999999999999,225.0,Ahmedabad,Poor,weekday
345,27.22,90.106,12.02,6.34,18.36,25.432,12.02,17.38,12.939999999999998,1.25,5.51,231.0,Ahmedabad,Poor,Weekend
